License Issue Date,License Number,Animal's Name,Species,Primary Breed,Secondary Breed,ZIP Code
February 08 2018,140293,Dante,Dog,Shih Tzu,Mix,98115
February 08 2018,139962,Brownie,Dog,German Shepherd,Mix,98125
February 08 2018,110295,Samuel,Dog,Terrier,Mix,98117
February 08 2018,26640,Merle,Dog,Hound,Mix,98115
February 08 2018,126089,Sammy,Dog,"Schnauzer, Miniature","Poodle, Miniature",98116
February 08 2018,26652,Kanzi,Dog,"Terrier, Fox, Toy",,98144
February 08 2018,209843,Max,Dog,"Retriever, Labrador",,98115
February 08 2018,27600,D'Argo,Dog,"Poodle, Standard",,98118
February 08 2018,441014,Astro,Dog,"Retriever, Golden","Poodle, Standard",98109
February 08 2018,140413,Finn,Dog,"Retriever, Labrador",,98119
February 08 2018,277892,Jagger,Dog,Pomeranian,Mix,98126
February 08 2018,80750,Pinot,Dog,Spaniel,Mix,98126
February 08 2018,102404,Earl,Dog,"Terrier, Boston","Terrier, Border",98117
February 08 2018,140442,Milo,Dog,Pomeranian,Catahoula Leopard dog,98106
February 08 2018,78211,Chewy,Dog,"Chihuahua, Short Coat","Poodle, Miniature",98121
February 08 2018,78732,Eddie,Dog,"Retriever, Labrador","Poodle, Miniature",98115
February 08 2018,106799,Boddington,Dog,Olde English Bulldogge,,98116
February 08 2018,140439,Frankenstein,Dog,"Terrier, Boston",,98118
February 08 2018,83009,Billie,Dog,"Terrier, Yorkshire",,98126
February 08 2018,111548,Tobey,Dog,"Retriever, Labrador",,98199
February 08 2018,140441,Charlie,Dog,Mix,,98103
February 08 2018,29767,Ruddy,Dog,Australian Cattle Dog,,98103
February 08 2018,140434,Barry,Dog,"Welsh Corgi, Pembroke",Shepherd,98115
February 08 2018,140404,Bodie,Dog,Mix,,98178
February 09 2018,139752,August Sunshine,Dog,"Retriever, Golden",,98144
February 09 2018,139754,Jasper,Dog,"Retriever, Labrador","Poodle, Standard",98119
February 09 2018,78196,Ringo,Dog,Maltese,,98109
February 09 2018,137587,PupBain,Dog,"German Shepherd, King",Mix,98101
February 09 2018,101181,Simba,Dog,"Retriever, Labrador",,98122
February 09 2018,121678,Sagan,Dog,Belgian Tervuren,,98106
February 09 2018,78172,Whisky,Dog,"Schnauzer, Miniature",,98117
February 09 2018,111734,Oscar,Dog,Beagle,,98125
February 09 2018,140529,Moksha,Dog,Tibetan Mastiff,,98122
February 09 2018,111275,Jack Frost,Dog,Mastiff,"Retriever, Labrador",98105
February 09 2018,120941,Crosby,Dog,"Retriever, Golden","Retriever, Labrador",98133
February 09 2018,112331,Tofu Chaidez,Dog,"Poodle, Miniature",,98109
February 09 2018,140583,Mikoh,Dog,Alaskan Klee Kai,Shiba Inu,98105
February 09 2018,140564,Swayze,Dog,Mix,,98102
February 09 2018,111624,Cayo,Dog,"Retriever, Labrador",,98115
